Date,Season,Station,Depth,YSI_Temp,YSI_Salinity,YSI_DO,YSI_pH,POC,NOx,NH4,PO4,TotalChla,Distance
1999-06-07,Summer,30,2,25.67,6.3,0.96,7.65,1563.75,195.56508054545458,16.64,8.71,14.79062862,14.701952
1999-06-07,Summer,50,1,27.88,2.7,10.14,8.91,1831.7,281.64602433333334,1.4,3.82,14.42902208,19.321117
1999-06-07,Summer,50,2,25.49,7.7,3.67,7.47,2067.05,118.54098208,7.98,8.99,10.16283821,19.321117
1999-06-07,Summer,60,1,27.94,4.9,8.67,8.19,1606.8,184.534125,3.2,6.97,10.472965,26.287529
1999-06-07,Summer,60,2,24.87,10.2,3.74,7.19,2168.25,83.86469627272727,19.09,15.15,12.41753656,26.287529
1999-06-07,Summer,70,1,28.78,5.7,8.72,8.18,1653.5,167.3782266,24.018927428571423,13.86,11.34990756,27.707521
1999-06-07,Summer,70,2,25.04,10.5,3.17,7.21,1624.15,84.046,79.1015007857143,18.75,14.87204093,27.707521
1999-06-07,Summer,100,1,26.73,10.1,8.23,7.9,1250.1,75.76333333333334,6.0,14.92,7.823636707,36.56346
1999-06-07,Summer,100,2,24.85,12.1,4.0,7.37,4286.8,67.85657142857143,6.4,15.58,10.21197919,36.56346
1999-06-07,Summer,120,1,26.35,11.8,8.02,7.86,2114.35,48.039699999999996,6.83,19.82,16.92293735,42.875336
1999-06-07,Summer,120,2,24.52,12.8,1.14,7.13,2258.3,94.952,11.32,20.7,8.737910505,42.875336
1999-06-07,Summer,140,1,26.59,12.9,7.05,7.79,1434.8,12.81,7.99,19.38,8.23937575,50.378166
1999-06-07,Summer,140,2,25.26,13.1,6.0,7.65,2356.9,16.3975,27.18,20.68,9.593099867,50.378166
1999-06-07,Summer,160,1,26.25,13.6,7.5,8.03,1343.4,2.911,7.77,32.66,6.688743551,58.992
1999-06-07,Summer,160,2,24.39,21.8,0.15,7.41,1446.55,3.1843999999999997,28.03,30.04,6.177842073,58.992
1999-06-21,Summer,0,1,22.6,0.1,5.42,6.87,270.55,551.143224,103.5,53.44,0.4765536306,0.0
1999-06-21,Summer,0,2,22.14,0.1,5.04,6.71,390.15,533.1494674358975,104.85,58.95,0.2272188093,0.0
1999-06-21,Summer,20,1,22.6,0.1,4.73,7.38,245.75,492.03269986842105,108.98,44.36,0.6276335412,8.672616
1999-06-21,Summer,20,2,23.54,4.8,2.83,6.6,335.7,442.46732147368425,113.54,41.09,0.5212533518,8.672616
1999-06-21,Summer,30,1,24.02,1.3,6.58,7.81,599.35,452.22,101.07,43.15,8.011758763,14.701952
1999-06-21,Summer,30,2,23.94,7.2,1.25,6.96,825.6,105.65,99.11,18.59,4.21094714,14.701952
1999-06-21,Summer,50,1,24.33,5.6,9.07,8.05,1957.85,33.59,9.26,6.99,26.8513318,19.321117
1999-06-21,Summer,50,2,22.99,10.3,2.81,7.14,1570.95,0.55,13.0,14.2,16.22741089,19.321117
1999-06-21,Summer,60,1,23.85,6.9,9.3,8.04,1885.15,184.534125,9.07,9.36,23.87969212,26.287529
1999-06-21,Summer,60,2,22.98,10.4,3.76,7.37,1353.9,83.86469627272727,12.11,11.56,13.79414065,26.287529
1999-06-21,Summer,70,1,23.54,7.4,8.64,7.92,1239.8,167.3782266,9.78,10.87,13.43259707,27.707521
1999-06-21,Summer,70,2,22.96,11.8,3.05,7.18,1278.6,84.046,10.95,11.63,12.89866012,27.707521
1999-06-21,Summer,100,1,23.27,10.4,8.26,7.89,1596.35,75.76333333333334,9.14,15.1,27.05386159,36.56346
1999-06-21,Summer,100,2,23.3,12.7,4.67,7.34,1293.9,67.85657142857143,60.98,15.76,11.18214863,36.56346
1999-06-21,Summer,120,1,23.32,11.7,7.36,7.64,1583.7,48.039699999999996,13.84,16.31,24.25821143,42.875336
1999-06-21,Summer,120,2,23.09,13.1,4.59,7.33,1531.2,94.952,40.04,16.57,12.16796389,42.875336
1999-06-21,Summer,140,1,23.7,14.1,8.5,8.12,1369.5,12.81,8.45,25.34,10.46736957,50.378166
1999-06-21,Summer,140,2,22.6,14.7,5.5,7.81,1524.05,16.3975,49.29,20.9,7.592882756,50.378166
1999-06-21,Summer,160,1,23.54,13.6,8.24,7.88,1334.65,2.911,9.54,24.87,15.29808974,58.992
1999-06-21,Summer,160,2,22.82,15.3,5.45,7.68,1287.7,3.1843999999999997,87.91,25.09,12.65249751,58.992
1999-07-06,Summer,0,1,31.26,0.1,7.22,7.51,779.9,492.63,17.69,37.31,4.720524254,0.0
1999-07-06,Summer,0,2,29.69,0.1,5.87,7.2,724.6,506.13,75.65,46.62,4.155219836,0.0
1999-07-06,Summer,20,1,30.46,0.2,7.94,7.8,943.6910256410256,547.46,29.07,52.33,9.126183119,8.672616
1999-07-06,Summer,20,2,29.19,0.2,6.83,7.42,1122.8974358974358,534.62,49.03,59.68,4.225784542,8.672616
1999-07-06,Summer,30,1,29.61,1.1,8.72,8.58,1952.8,38.58,22.35,16.71,23.44638168,14.701952
1999-07-06,Summer,30,2,28.18,4.7,0.75,7.08,1259.6,5.36,110.87,21.11,9.855534412,14.701952
1999-07-06,Summer,50,1,30.14,3.2,8.05,8.46,1718.6,152.52602291304348,7.05,6.63,9.623946204,19.321117
1999-07-06,Summer,50,2,28.09,7.7,2.66,7.46,3353.2,70.77107658333333,13.34,19.3,16.75360427,19.321117
1999-07-06,Summer,60,1,29.16,6.9,7.97,8.22,1958.5,109.72520049999999,10.61,11.69,12.00539521,26.287529
1999-07-06,Summer,60,2,26.59,12.6,0.21,7.1,3055.1,27.804127888888885,13.88,35.04,9.444639645,26.287529
1999-07-06,Summer,70,1,28.55,8.5,7.8,8.13,2549.65,121.3425,10.41,14.48,15.99388022,27.707521
1999-07-06,Summer,70,2,26.52,13.1,0.25,7.21,2617.55,28.42557171428572,13.83,33.67,13.69332813,27.707521
1999-07-06,Summer,100,1,29.21,10.4,7.68,8.18,1754.95,41.96666666666666,10.78,55.846920075000014,13.67170018,36.56346
1999-07-06,Summer,100,2,27.57,17.7,1.75,7.38,1559.25,4.0805115,22.78,96.47599592499999,12.00116203,36.56346
1999-07-06,Summer,120,1,28.96,11.6,7.35,8.06,1533.25,6.812133875000001,12.38,52.818429525,7.543381285,42.875336
1999-07-06,Summer,120,2,27.4,20.7,0.9,7.4,1600.1,2.4978486666666666,21.35,98.30492905,7.885570969,42.875336
1999-07-06,Summer,140,1,29.22,14.6,7.36,8.15,1463.15,1.5190822,13.59,43.146721250000006,10.09908557,50.378166
1999-07-06,Summer,140,2,28.81,16.7,5.61,8.0,1728.0,2.4075026,25.3,65.33294037499999,5.800407658,50.378166
1999-07-06,Summer,160,1,28.43,15.6,6.83,7.99,1461.5,1.6740272,15.57,35.01398932500001,9.467195248,58.992
1999-07-06,Summer,160,2,27.24,22.5,3.85,7.6,1498.85,2.4585670000000004,40.57,79.23036872499999,8.618502238,58.992
1999-07-19,Summer,0,1,28.02,0.1,5.91,7.16,467.65,397.4425602894737,37.77,48.93,1.684111997,0.0
1999-07-19,Summer,0,2,27.01,0.1,5.33,6.96,586.75,388.3097538717949,51.25,48.32,1.22295621,0.0
1999-07-19,Summer,20,1,28.54,0.1,5.87,7.65,429.45,345.2954952564103,58.51,51.8,1.734310111,8.672616
1999-07-19,Summer,20,2,26.81,0.1,5.19,7.18,674.6,287.34764281578947,69.63,49.63,1.272719802,8.672616
1999-07-19,Summer,30,1,29.18,1.3,9.07,7.99,1345.25,268.6,14.43,27.49,16.48955181,14.701952
1999-07-19,Summer,30,2,26.58,10.0,0.24,6.98,1884.65,73.94,127.62,66.32,6.086316248,14.701952
1999-07-19,Summer,50,1,29.33,2.5,10.02,8.82,2209.4,152.52602291304348,6.68,11.71,21.96181321,19.321117
1999-07-19,Summer,50,2,26.84,10.9,1.05,7.11,3616.9,70.77107658333333,14.26,56.49,7.359688419,19.321117
1999-07-19,Summer,60,1,28.97,7.0,8.91,8.58,2341.05,109.72520049999999,9.41,16.89,13.10511762,26.287529
1999-07-19,Summer,60,2,26.9,13.0,0.32,7.21,2247.25,27.804127888888885,13.54,45.7,12.04700881,26.287529
1999-07-19,Summer,70,1,28.46,8.2,8.06,8.3,2112.0,121.3425,10.25,15.85,11.59848829,27.707521
1999-07-19,Summer,70,2,26.84,13.8,0.29,7.28,1561.15,28.42557171428572,13.54,57.77,7.147721675,27.707521
1999-07-19,Summer,100,1,28.43,11.2,7.47,8.3,1795.8,41.96666666666666,15.52,15.64,12.90557486,36.56346
1999-07-19,Summer,100,2,27.04,16.0,2.06,7.37,1778.0,4.0805115,21.79,26.53,6.769177222,36.56346
1999-07-19,Summer,120,1,28.24,12.1,7.19,8.12,1762.2,6.812133875000001,14.59,17.3,14.05636264,42.875336
1999-07-19,Summer,120,2,26.78,17.1,0.36,7.14,1553.9,2.4978486666666666,36.4,24.86,6.446402466,42.875336
1999-07-19,Summer,140,1,28.59,14.9,8.24,8.27,2106.45,1.5190822,12.5,27.94,9.774255374,50.378166
1999-07-19,Summer,140,2,27.37,17.4,3.34,7.88,1476.25,2.4075026,13.5,30.78,8.356749825,50.378166
1999-07-19,Summer,160,1,27.93,16.6,7.43,8.03,1708.25,1.6740272,12.73,28.12,8.933458055,58.992
1999-07-19,Summer,160,2,26.63,18.0,1.77,7.47,1456.8,2.4585670000000004,15.99,36.82,5.875569266,58.992
1999-08-02,Summer,0,1,32.46,0.1,5.67,7.47,629.25,363.96484857142855,28.71,50.16,6.246661001,0.0
1999-08-02,Summer,0,2,31.48,0.1,4.83,7.21,533.5,340.49716946511626,56.32,54.87,2.263191546,0.0
1999-08-02,Summer,20,1,31.0,3.7,5.79,7.46,1139.15,313.29345109302324,24.0,73.41,10.46168423,8.672616
1999-08-02,Summer,20,2,29.74,8.7,0.81,6.99,2252.4,239.14442807317081,28.85,103.39,8.737994781,8.672616
1999-08-02,Summer,30,1,30.73,4.9,8.02,7.95,2642.05,0.58,13.71,73.04,32.44757675,14.701952
1999-08-02,Summer,30,2,28.8,14.6,0.14,7.19,1832.3,69.68460805,55.59,238.97,9.901760776,14.701952
1999-08-02,Summer,50,1,30.92,6.9,7.71,8.32,2179.3,172.62145424137933,13.46,79.14,14.89519563,19.321117
1999-08-02,Summer,50,2,28.69,16.0,0.14,7.23,1485.2,37.28289246666667,18.2,237.22,7.778113177,19.321117
1999-08-02,Summer,60,1,31.29,10.9,7.2,8.35,2528.35,156.7796149375,18.85,76.39,14.43719642,26.287529
1999-08-02,Summer,60,2,28.87,17.6,0.17,7.47,1958.15,30.68911111111111,17.64,161.54,9.407383774,26.287529
1999-08-02,Summer,70,1,30.91,12.1,6.09,8.12,2062.7,141.44597575,16.36,83.26,14.41408773,27.707521
1999-08-02,Summer,70,2,29.11,16.5,0.78,7.55,1666.1,25.68333333333333,22.3,159.0,8.732266985,27.707521
1999-08-02,Summer,100,1,30.05,13.8,5.52,7.99,1906.35,81.1002,20.64,65.27,12.09953216,36.56346
1999-08-02,Summer,100,2,28.99,20.0,0.17,7.46,1413.75,39.22783075,34.18,146.44,8.274385691,36.56346
1999-08-02,Summer,120,1,30.15,13.4,6.25,8.0,1339.75,13.70311111111111,19.17,47.3,7.243517712,42.875336
1999-08-02,Summer,120,2,28.73,20.7,0.22,7.4,1348.85,1.360903,116.88,188.48,3.831554155,42.875336
1999-08-02,Summer,140,1,30.54,15.1,6.65,8.1,2065.3,0.892,20.39,37.84,10.46051353,50.378166
1999-08-02,Summer,140,2,29.62,23.3,0.07,7.48,2474.6,1.1015286,33.66,96.19,8.088897268,50.378166
1999-08-02,Summer,160,1,30.62,16.4,7.54,7.96,4870.0,0.8885000000000001,24.98,34.55,27.47511389,58.992
1999-08-02,Summer,160,2,29.04,22.5,0.07,7.43,914.35,0.50619,68.41,102.39,3.930668396,58.992
1999-08-17,Summer,0,1,31.92,0.1,7.12,7.48,596.8,315.85,9.63944,47.76,6.020565292,0.0
1999-08-17,Summer,0,2,29.61,0.1,5.55,7.2,493.8,331.22,40.6192,46.04,2.387079518,0.0
1999-08-17,Summer,20,1,30.98,0.4,6.01,7.51,739.25,346.77,83.3907,187.38,6.792059624,8.672616
1999-08-17,Summer,20,2,29.76,7.6,0.37,6.84,1763.35,51.53,44.9478,79.87,10.25654296,8.672616
1999-08-17,Summer,30,1,31.33,4.1,10.05,8.35,1485.65,230.43630511111112,7.75678,41.02,12.71225906,14.701952
1999-08-17,Summer,30,2,29.52,11.1,0.72,7.28,3249.7,69.68460805,19.1306,76.79,14.41112208,14.701952
1999-08-17,Summer,50,1,30.11,9.1,8.31,8.32,1250.65,172.62145424137933,9.63456,52.79,7.231925659,19.321117
1999-08-17,Summer,50,2,29.46,13.4,3.55,7.62,1637.5,37.28289246666667,15.8053,73.79,13.39167619,19.321117
1999-08-17,Summer,60,1,29.68,12.8,7.12,8.13,1408.75,156.7796149375,8.74431,53.66,7.621478612,26.287529
1999-08-17,Summer,60,2,29.09,14.7,5.32,8.0,1684.45,30.68911111111111,9.43576,72.29,11.73965601,26.287529
1999-08-17,Summer,70,1,30.03,13.8,7.41,8.15,1742.85,141.44597575,10.7445,70.44,10.77800579,27.707521
1999-08-17,Summer,70,2,29.11,14.8,5.38,7.99,1823.35,25.68333333333333,9.56944,75.09,12.67884393,27.707521
1999-08-17,Summer,100,1,29.46,15.9,8.36,8.19,3683.8,81.1002,12.3501,65.24,35.29686784,36.56346
1999-08-17,Summer,100,2,28.73,16.7,3.21,7.75,1759.1,1.200646,15.4881,51.48,14.21506927,36.56346
1999-08-17,Summer,120,1,28.93,16.0,7.62,8.0,2923.7,13.70311111111111,12.5865,57.27,18.29319339,42.875336
1999-08-17,Summer,120,2,28.44,18.6,1.08,7.47,1883.3,0.053612,13.47,63.58,10.17972047,42.875336
1999-08-17,Summer,140,1,31.07,17.6,7.55,8.26,1183.15,0.892,10.5114,589.21,3.777709317,50.378166
1999-08-17,Summer,140,2,28.89,20.3,2.19,7.93,2446.25,0.341643,14.9142,76.62,7.08232964,50.378166
1999-08-17,Summer,160,1,30.83,18.5,7.44,8.15,1664.95,0.8885000000000001,10.4037,27.36,7.357613966,58.992
1999-08-17,Summer,160,2,29.08,27.9,0.09,7.61,1990.2,2.16,68.2741,76.96,5.52667648,58.992
1999-09-01,Fall,30,1,22.75,7.2,7.41,7.6,1441.15,82.143532,115.95751949999999,47.321811499999995,13.96426543,14.701952
1999-09-01,Fall,30,2,22.75,9.3,6.82,7.49,1948.55,80.4126205,117.8450695,47.065794,12.29391092,14.701952
1999-09-01,Fall,50,1,22.34,8.9,7.9,7.6,2208.4,35.933921999999995,51.820465,55.651107499999995,20.61742157,19.321117
1999-09-01,Fall,50,2,22.3,12.3,6.57,7.55,2174.6,15.4358025,52.235183500000005,54.0735455,14.58689717,19.321117
1999-09-01,Fall,70,1,22.16,13.2,7.74,7.77,2377.9,0.160127,29.964530500000002,31.7043695,18.31443112,27.707521
1999-09-01,Fall,70,2,22.16,13.2,7.51,7.78,2734.35,0.20390350000000002,33.8861505,43.69251800000001,13.52195917,27.707521
1999-09-13,Fall,0,1,23.31,0.0,3.96,6.51,842.2,134.68156449999998,47.2125565,43.686844,0.225610512,0.0
1999-09-13,Fall,0,2,23.31,0.0,3.29,6.36,1083.95,134.3456425,44.678684000000004,43.292486499999995,0.3671535017,0.0
1999-09-13,Fall,20,1,23.25,0.0,3.48,6.79,1051.45,137.2425,52.20734,52.2019555,0.4218997373,8.672616
1999-09-13,Fall,20,2,23.22,0.0,3.03,6.54,1497.15,138.066887,47.670892499999994,52.392538,0.3893105547,8.672616
1999-09-13,Fall,30,1,24.13,0.4,4.03,7.54,673.05,152.5048445,76.0607605,56.4941865,0.3839777794,14.701952
1999-09-13,Fall,30,2,24.16,12.1,0.86,6.87,1267.9,41.163578,375.2518005,39.4314215,2.231129057,14.701952
1999-09-13,Fall,50,1,24.09,0.9,4.12,7.29,688.45,171.185867,90.51745650000001,56.6035825,0.5689371016,19.321117
1999-09-13,Fall,50,2,24.13,13.1,0.85,6.95,978.2,21.94843,339.78913850000004,30.806595,2.59157619,19.321117
1999-09-13,Fall,60,1,24.51,1.5,6.69,7.09,832.35,230.181816,62.5010605,57.2384625,6.219479409,26.287529
1999-09-13,Fall,60,2,24.22,13.5,0.81,6.88,1173.95,39.970150000000004,284.67829900000004,27.0292045,4.339245173,26.287529
1999-09-13,Fall,70,1,24.68,1.3,5.52,7.0,802.45,197.9164965,95.0361405,63.485773,6.63830876,27.707521
1999-09-13,Fall,70,2,24.24,13.5,1.14,6.79,1065.55,40.741253,276.09965550000004,29.408123,5.448336754,27.707521
1999-09-13,Fall,100,1,24.13,3.6,8.4,7.52,1324.05,162.9741215,12.65,22.929109500000003,13.1696029,36.56346
1999-09-13,Fall,100,2,24.13,15.1,1.75,7.21,1170.35,14.076665,63.34,16.484867,9.726228077,36.56346
1999-09-13,Fall,120,1,24.05,7.7,8.84,8.15,2027.3,51.74364883333333,9.9079425,10.52821,17.9738589,42.875336
1999-09-13,Fall,120,2,24.15,15.8,2.07,7.27,1774.7,12.175498107142856,70.7641525,14.871926,13.41257636,42.875336
1999-09-13,Fall,140,1,25.11,9.2,9.27,8.34,2669.8,34.15187468181818,19.9668845,13.164469,25.22962225,50.378166
1999-09-13,Fall,140,2,24.19,16.9,1.64,7.5,1525.45,1.1140775,99.2723845,21.4064785,10.89966848,50.378166
1999-09-13,Fall,160,1,24.69,14.9,7.2,7.96,1914.35,34.019985437500004,18.4829195,25.477721,15.37531419,58.992
1999-09-13,Fall,160,2,24.01,18.1,1.16,7.46,1413.75,2.1922565,62.667576,38.8080885,8.498325134,58.992
1999-09-24,Fall,0,1,20.81,0.0,3.58,5.92,1026.55,42.1292155,51.062521000000004,101.2508545,2.011901225479094,0.0
1999-09-24,Fall,0,2,20.81,0.0,2.93,5.9,1134.3,41.604881500000005,51.183994,103.0747795,1.0983161594431337,0.0
1999-09-24,Fall,20,1,20.89,0.0,3.49,6.28,1230.65,46.521289499999995,47.3882775,90.1639745,2.9738821942258027,8.672616
1999-09-24,Fall,20,2,20.89,0.0,2.87,5.95,1432.85,47.4225045,47.259611,89.155075,1.6068041174077905,8.672616
1999-09-24,Fall,30,1,21.18,0.0,3.47,6.67,1292.65,54.8554495,46.215770500000005,79.1235505,17.59540330216393,14.701952
1999-09-24,Fall,30,2,21.04,0.0,3.03,6.11,2427.95,57.7793315,43.8907815,80.30471800000001,4.435812191995102,14.701952
1999-09-24,Fall,50,1,20.96,0.0,2.89,6.34,1387.15,47.106410999999994,45.8632295,95.58550249999999,15.002190966353329,19.321117
1999-09-24,Fall,50,2,20.78,0.0,2.78,6.04,2749.55,47.998039000000006,47.328617,94.806484,4.771912548069936,19.321117
1999-09-24,Fall,60,1,21.48,0.0,3.25,6.06,1228.1,63.00692,42.9459325,82.153549,14.688509351423322,26.287529
1999-09-24,Fall,60,2,20.59,0.0,2.92,5.99,1895.05,63.662716,60.7135945,84.7848435,7.174984297087426,26.287529
1999-09-24,Fall,70,1,22.68,0.0,3.6,6.13,1278.75,62.772125,43.8338185,85.0197945,14.750043347554435,27.707521
1999-09-24,Fall,70,2,20.59,0.0,3.01,5.99,1585.75,64.7299725,43.634513999999996,85.6688005,6.6506530968368605,27.707521
1999-09-24,Fall,100,1,21.4,0.0,3.85,6.71,1172.6,77.7736245,50.0310155,94.8030545,14.210575065999507,36.56346
1999-09-24,Fall,100,2,20.66,0.0,3.28,6.18,1619.8,80.3056755,49.309298,93.619045,8.60475650872461,36.56346
1999-09-24,Fall,120,1,20.87,0.0,5.03,6.47,1072.0,83.8579785,87.344513,110.25528700000001,17.619241275208974,42.875336
1999-09-24,Fall,120,2,22.41,14.0,0.86,6.22,1979.4,42.508358,294.82612600000004,64.192047,6.89411882513411,42.875336
1999-09-29,Fall,0,1,21.33,0.0,3.08,6.54,644.9,29.250725,92.69577749999999,87.474606,0.1950682532,0.0
1999-09-29,Fall,0,2,21.33,0.0,2.77,6.29,612.4,28.817415,93.6216355,90.997692,0.2810677843,0.0
1999-09-29,Fall,20,1,21.48,0.0,3.0,6.56,760.45,27.2446555,83.20027200000001,91.97958750000001,0.3903160612,8.672616
1999-09-29,Fall,20,2,21.47,0.0,2.52,6.19,866.95,27.4596275,83.48026250000001,90.9217455,0.3202681719,8.672616
1999-09-29,Fall,30,1,21.7,0.0,2.97,6.29,726.95,30.87422,69.00914,84.00186550000001,0.3317692505,14.701952
1999-09-29,Fall,30,2,21.63,0.0,2.71,6.14,2617.3,31.338085,66.2472305,86.503704,0.4281159219,14.701952
1999-09-29,Fall,50,1,21.64,0.0,3.05,6.57,759.8,28.687374,76.2565765,93.7373005,0.2133588946,19.321117
1999-09-29,Fall,50,2,21.48,0.0,2.74,6.17,1467.15,29.265034,76.73869350000001,91.981888,0.4186210681,19.321117
1999-09-29,Fall,60,1,22.02,0.0,3.34,6.19,631.4,32.240748999999994,66.045692,86.2119525,0.5085588328,26.287529
1999-09-29,Fall,60,2,21.4,0.0,2.97,6.11,1059.4,32.56525,67.20822150000001,87.94644149999999,0.3055877776,26.287529
1999-09-29,Fall,70,1,22.19,0.0,3.58,6.33,864.05,31.775554999999997,67.12465700000001,88.47010449999999,0.3901604471,27.707521
1999-09-29,Fall,70,2,21.47,0.0,3.04,6.14,854.05,31.793844,70.0796205,87.7880365,0.3008475328,27.707521
1999-09-29,Fall,100,1,21.91,0.0,3.81,6.38,729.2,32.2763555,75.79,95.0715865,0.5711635802,36.56346
1999-09-29,Fall,100,2,21.68,0.0,3.11,6.22,984.45,33.6468775,79.37,93.5917055,0.2744745348,36.56346
1999-09-29,Fall,120,1,22.21,0.1,4.08,6.52,1079.65,34.3135605,104.7333755,103.161915,0.692075732,42.875336
1999-09-29,Fall,120,2,22.98,13.0,0.22,6.2,866.65,12.318934500000001,461.961304,33.9703655,0.8470099131,42.875336
1999-09-29,Fall,140,1,22.82,0.1,4.84,7.41,1000.5,33.1902735,93.4898075,100.823906,2.005614308,50.378166
1999-09-29,Fall,140,2,22.98,12.7,0.71,6.45,934.25,32.3908385,144.161934,89.4836425,0.5882212791,50.378166
1999-09-29,Fall,160,1,23.3,0.2,6.23,7.25,865.35,38.8578835,54.7484915,91.5311085,5.489514637,58.992
1999-09-29,Fall,160,2,23.25,13.4,0.96,6.76,772.7,18.254694,311.416412,41.0984,2.002063913,58.992
1999-10-11,Fall,0,1,20.57,0.0,3.99,6.44,574.25,138.34,63.4562,50.01,0.437658657,0.0
1999-10-11,Fall,0,2,20.57,0.0,3.77,6.31,745.15,140.74,63.3594,48.72,0.4194637782,0.0
1999-10-11,Fall,20,1,20.52,0.0,3.81,6.69,905.2,131.09,69.6555,49.19,0.4127364612,8.672616
1999-10-11,Fall,20,2,20.52,0.0,3.59,6.36,1167.15,131.3,69.6355,48.02,0.3778190523,8.672616
1999-10-11,Fall,30,1,20.6,0.0,3.62,6.49,736.0,123.73,67.9235,49.43,0.5115394412,14.701952
1999-10-11,Fall,30,2,20.57,0.0,3.31,6.35,998.95,124.54,63.8487,50.52,0.3432846936,14.701952
1999-10-11,Fall,50,1,20.73,0.0,3.86,6.55,804.25,122.18,77.8585,51.66,1.002310386,19.321117
1999-10-11,Fall,50,2,20.62,0.0,6.63,6.4,874.2,123.77,76.8313,51.29,0.7237132746,19.321117
1999-10-11,Fall,60,1,20.81,0.0,3.57,6.52,722.25,125.63,91.974,55.88,0.4784295499,26.287529
1999-10-11,Fall,60,2,20.8,0.0,3.4,6.45,1005.8,126.81,94.7574,56.78,0.3539861552,26.287529
1999-10-11,Fall,70,1,20.85,0.0,3.75,6.53,800.35,125.96,91.8461,55.17,1.715848893,27.707521
1999-10-11,Fall,70,2,20.74,0.0,3.53,6.45,1023.1,125.18,92.607,55.5,0.5596840481,27.707521
1999-10-11,Fall,100,1,21.63,0.0,4.81,6.77,664.75,95.2,116.279,60.9,5.65452045,36.56346
1999-10-11,Fall,100,2,20.45,0.1,3.14,6.49,628.85,101.2,119.514,59.69,0.5060091557,36.56346
1999-10-11,Fall,120,1,21.55,0.1,6.59,7.78,812.75,98.55,113.517,64.52,6.918554782,42.875336
1999-10-11,Fall,120,2,21.52,7.5,0.44,6.72,1022.15,63.79,333.075,53.38,2.53998114,42.875336
1999-10-11,Fall,140,1,22.1,0.1,6.25,7.46,1546.1,92.86,112.747,64.29,12.68661865,50.378166
1999-10-11,Fall,140,2,21.7,10.0,1.03,6.77,2050.2,50.81,334.742,48.94,5.641980539,50.378166
1999-10-11,Fall,160,1,22.16,0.5,7.63,7.39,1613.1,75.82,65.98,55.55,22.23496785,58.992
1999-10-11,Fall,160,2,21.82,12.0,0.49,7.02,2012.95,35.19,365.388,39.64,2.851125538,58.992
1999-10-25,Fall,0,1,15.75,0.0,5.82,6.82,1414.55,314.36,39.1,42.55,0.2740902877,0.0
1999-10-25,Fall,0,2,15.75,0.0,5.52,6.42,1590.5,309.76,36.73,44.08,0.207445559,0.0
1999-10-25,Fall,20,1,15.7,0.0,5.81,7.6,1383.85,314.04,37.56,44.45,0.2301622242,8.672616
1999-10-25,Fall,20,2,15.69,0.0,5.4,7.09,1518.35,312.71,41.77,45.08,4.6531963595703845,8.672616
1999-10-25,Fall,30,1,16.0,0.0,5.46,7.33,1056.1,315.31,40.81,43.59,0.1358062163,14.701952
1999-10-25,Fall,30,2,15.33,0.0,5.23,6.93,1155.7,315.73,45.47,44.76,0.2346301443,14.701952
1999-10-25,Fall,50,1,15.65,0.0,5.75,6.51,1181.75,331.37,39.88,46.08,0.2296325378,19.321117
1999-10-25,Fall,50,2,15.27,0.0,5.52,6.41,1298.95,335.69,44.51,48.16,0.1669140724,19.321117
1999-10-25,Fall,60,1,15.92,0.0,6.63,6.1,934.95,295.89,47.41,60.66,0.3700263773,26.287529
1999-10-25,Fall,60,2,15.23,0.1,6.81,6.35,1215.7,272.6,56.42,65.69,0.1173330276,26.287529
1999-10-25,Fall,70,1,15.82,0.0,6.63,6.4,904.9,308.42,45.9,57.23,0.3222169392,27.707521
1999-10-25,Fall,70,2,15.5,0.0,6.39,6.5,1054.45,266.57,48.56,66.28,0.2786689332,27.707521
1999-10-25,Fall,100,1,15.28,0.0,8.17,7.06,1229.8,341.36,49.61,54.8,0.209576275,36.56346
1999-10-25,Fall,100,2,15.28,0.0,7.9,6.82,1266.65,339.39,51.81,55.58,0.241991888,36.56346
1999-10-25,Fall,120,1,15.59,0.1,8.63,7.15,1393.3,269.18,55.16,50.68,0.7571224238,42.875336
1999-10-25,Fall,120,2,15.4,0.1,8.51,7.07,992.1,265.42,60.94,51.3,0.8830740782,42.875336
1999-10-25,Fall,140,1,17.32,0.1,8.28,8.21,1034.25,206.07,52.28,45.12,0.6813982111,50.378166
1999-10-25,Fall,140,2,16.6,0.1,7.84,7.52,3702.65,202.56,54.05,46.65,2.580129576,50.378166
1999-10-25,Fall,160,1,16.78,0.4,8.77,8.13,871.0,190.41,65.5,50.35,6.547391225,58.992
1999-10-25,Fall,160,2,18.47,3.7,6.13,7.13,1345.95,163.95,97.63,44.46,5.693572597,58.992
1999-11-09,Fall,0,1,13.46,0.0,6.63,7.26,714.25,405.55574049999996,32.750829499999995,25.9391575,0.2688293343,0.0
1999-11-09,Fall,0,2,13.44,0.0,6.28,6.62,817.05,412.945877,12.1177225,25.917938499999998,0.2514843478,0.0
1999-11-09,Fall,20,1,13.55,0.0,6.43,7.2,750.15,407.0397335,33.532249500000006,27.249933,0.2120900412,8.672616
1999-11-09,Fall,20,2,13.52,0.0,6.24,6.69,882.6,411.941574,36.700010500000005,23.186230000000002,0.2464089343,8.672616
1999-11-09,Fall,30,1,14.9,0.0,6.38,6.75,457.25,427.917801,45.7328565,35.9478565,0.3990663615,14.701952
